brand_name,date,campaign_name,status,ad_set_name,ad_name,country,region,FB Spent Funnel (INR),spend_inr,clicks,impressions,page_likes,landing_page_views,link_clicks,adds_to_cart,checkouts_initiated,Adds of Payment Info,purchases,revenue_inr,website_contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),CTR_calculated,CPM_calculated,CPC_calculated,ROI_calculated,ROAS_calculated
Brand A,1/2/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Travel,Custom | Carousel | EOSS | 15th Dec25,India,India,67.74,67.74,4,,0,3,324,0,0,0,0,0,,0,0,0,0,0,0,16.935,-100,0
Brand A,1/14/2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,TOF | LAL 3-5% | Sales | Womens,Custom | Video 1 | EOSS | 15th Dec 25 ï¿½ï¿½ï¿,,India,89.1,89.1,10,104,0,9,,0,,0,0,,,0,0,,0,9.615384615,856.7307692,8.91,,
Brand A,1/15/2026,Growify | 9th October 25 | MOF | Sales | Women,PAUSED,MOF | Whtsapp CD | Sales - Women,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿,,India,105.02,105.02,2,,0,1,108,0,0,0,0,,,,0,0,0,0,0,52.51,,
Brand A,1/31/2026,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,,Video | esha | ï¿½ï¿½ï¿,India,India,105.1,0,31,235,0,4,6,0,0,0,0,0,,0,0,0,0,13.19148936,0,0,0,0
,1/22/2026,Growify | TOF | Conversion | India,ACTIVE,,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿,India,India,106.2,106.2,0,47,0,0,0,0,0,,0,0,,,0,0,,0,2259.574468,0,-100,0
Brand A,1/18/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,,111.19,6600,,0,17,45,0,0,0,,0,,0,0,,0,0,0,0.01684697,-100,0
Brand A,1/29/2026,growify | 4th october | tof | india | sales,PAUSED,TOF | OPEN | Sale | Women,Video | esha | ï¿½ï¿½ï¿,India,India,10933.44,113.89,27,0,0,6,10,0,0,,0,0,,0,0,0,,0,0,4.218148148,-100,0
Brand A,1/20/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | Open | Sales | Women,Reel | also.alpa | 4th October 25,India,,122.85,122.85,9,173,0,9,972,0,0,0,0,0,,0,0,0,0,5.202312139,710.1156069,13.65,-100,0
Brand A,1/31/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,124.24,124.24,3,36,,4,4,1,0,0,0,0,,0,12500,0,0,8.333333333,3451.111111,41.41333333,-100,0
Brand A,1/8/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,126.79,126.79,11,168,0,11,11,0,0,0,0,0,,0,0,0,0,6.547619048,754.702381,11.52636364,-100,0
Brand A,1/22/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,128.699999,128.699999,610,7920,0,343,585,0,,,0,0,,0,0,0,,7.702020202,16.24999987,0.210983605,-100,0
Brand A,1/20/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,134.55,,7,,0,5,3,1,0,0,0,0,,0,7200,0,0,0,0,,0,0
Brand A,1/18/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Best Seller | In Stock,India,India,139.39,139.39,14,321,0,14,14,0,0,0,0,0,,0,0,0,0,4.361370717,434.2367601,9.956428571,-100,0
Brand A,1/24/2026,Growify | TOF | Conversion | India,ACTIVE,,Catalogue | Best Seller | In Stock ï¿½ï¿½ï¿½ ,India,India,140.56,140.56,9,192,,8,9,1,0,,0,0,,0,7900,0,,4.6875,732.0833333,15.61777778,-100,0
Brand A,1/18/2026,growify | tof | conversion | india,ACTIVE,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿,India,India,144.54,144.54,4,,0,4,4,0,0,0,0,0,,0,0,0,0,0,0,36.135,-100,0
Brand A,1/7/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,154.63,154.63,7,,0,6,7,2,0,,0,0,,0,12400,,0,0,0,22.09,-100,0
Brand A,1/29/2026,growify | 16th june | tof | india | asc | cac | sales,PAUSED,TOF | ASC | CAC | INDIA,Video | esha | ï¿½ï¿½ï¿,India,,14880,155,18,400,0,4,5,0,0,,0,0,,0,0,0,,4.5,387.5,8.611111111,-100,0
Brand A,,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,TOF | ASC | CAC | INDIA,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿,India,India,158.57,158.57,8,266,,,864,792,0,0,1,0,,0,30640,0,0,3.007518797,596.1278195,19.82125,-100,0
Brand A,,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,CATALOGUE | BEST SELLER | IN STOCK,India,India,162.24,162.24,4,177,0,,4,,0,,0,0,,0,558700,0,0,2.259887006,916.6101695,40.56,-100,0
Brand A,1/18/2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,,India,India,170.62,170.62,12,35960,0,1755,11,0,0,0,0,0,,0,,0,0,0.033370412,4.744716352,14.21833333,-100,0
Brand A,1/10/2026,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,173.49,,3,,0,4,3,,0,0,0,0,,,0,0,0,0,0,,0,0
Brand A,1/8/2026,growify | 2nd december | abo | sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,193.41,193.41,23,465,0,35,0,3,0,0,0,0,,0,15120,0,0,4.946236559,415.9354839,8.409130435,-100,0
,1/24/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿½ ,India,India,202.95,202.95,0,242,0,12,12,1,0,,0,0,,0,8200,0,,0,838.6363636,0,-100,0
Brand A,1/25/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Engaged,Catalogue | Best Seller | In Stock ï¿½ï¿½ï¿½ ,India,India,206.72,206.72,18,290,0,14,17,2,0,,0,,,0,22200,0,,6.206896552,712.8275862,11.48444444,,
Brand A,1/4/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,20137.92,,18,355,0,15,15,3,0,0,0,0,,0,26080,0,,5.070422535,,,0,0
Brand A,1/24/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,215.34,,4,180,0,4,3,0,0,,0,0,,0,0,0,,2.222222222,,,0,0
Brand A,1/13/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,,India,218.68,218.68,15,341,0,13,13,1,,,0,0,,1,5760,,,4.398826979,641.2903226,14.57866667,-100,0
Brand A,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,237.07,237.07,8,,0,6,6,0,0,0,1,7590,,0,0,0,0,0,0,29.63375,3101.586029,32.01586029
Brand A,1/8/2026,Growify | TOF | Conversion | India,ACTIVE,TOF | INDIA | IOS,Catalogue | All Product | Instock,India,India,238.39,238.39,21,34510,0,18,16,8,0,0,1,0,,0,54846,0,0,0.060851927,6.907852796,11.35190476,-100,0
Brand A,,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Pooja Hedge | 24th Jan 26,India,India,238.94,238.94,5,226,0,0,216,0,0,,,0,,0,0,0,,2.212389381,1057.256637,47.788,-100,0
,1/18/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,239.5,239.5,33,369,0,29,28,0,0,0,0,0,,0,0,0,,8.943089431,649.0514905,7.257575758,-100,0
Brand A,1/6/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,240.83,240.83,12,,0,11,1296,0,0,0,0,0,,0,0,,0,0,0,20.06916667,-100,0
Brand A,1/26/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Engaged,Catalogue | Best Seller | In Stock ï¿½ï¿½ï¿½ ,India,India,249.76,249.76,3,163,,3,3,1,,,0,0,,0,-10500,,,1.840490798,1532.269939,83.25333333,-100,0
Brand A,1/26/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Best Seller | In Stock ï¿½ï¿½ï¿½ ,India,India,251,251,10,287,,8,,0,,,0,0,,0,0,,,3.484320557,874.5644599,25.1,-100,0
Brand A,1/28/2026,Growify | 2nd December | ABO | Sale,,TOF | OPEN | SALE | WOMEN,Catalogue | Best Seller | In Stock,India,India,264.97,,9,,,9,9,0,,,0,0,,0,0,,,0,0,,0,0
Brand A,1/24/2026,,ACTIVE,Ecomm | Hotel,Catalogue | Best Seller | In Stock ï¿½ï¿½ï¿½ ,,India,268.99,268.99,1400,289,0,2535,16,0,0,,0,0,,0,0,0,,484.4290657,930.7612457,0.192135714,-100,0
Brand A,1/16/2026,Growify | 9th October 25 | MOF | Sales | Women,PAUSED,MOF | Whtsapp CD | Sales - Women,Custom | Video 1 | EOSS | 15th Dec 25 ï¿½ï¿½ï¿,India,,274.96,274.96,10,179,0,1755,10,1,0,0,0,0,,0,6080,0,0,5.586592179,1536.089385,27.496,-100,0
Brand A,1/25/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,290.76,290.76,6,,,-5,5,0,0,,0,0,,0,0,0,,0,0,48.46,-100,0
Brand A,1/12/2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,,Custom | Video 1 | EOSS | 15th Dec 25 ï¿½ï¿½ï¿,India,India,294.22,44427.22,23,445,0,15,18,1,,,0,0,,0,5760,,,5.168539326,99836.44944,1931.618261,-100,0
Brand A,1/24/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,,,1300,448,,9,10,594,0,,0,0,,0,26400,0,,290.1785714,,,0,0
Brand A,1/20/2026,,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,305.31,46101.81,8,213,0,7,8,1,,0,0,0,,0,-8400,0,0,3.755868545,216440.4225,5762.72625,-100,0
Brand A,1/25/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Best Seller | In Stock ï¿½ï¿½ï¿½ ,India,India,309.85,309.85,12,524,0,10,10,4,0,,0,,,0,,0,,2.290076336,591.3167939,25.82083333,,
Brand A,1/28/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,312.88,312.88,11,206,,13,13,0,,,0,0,,0,0,,,5.339805825,1518.834951,28.44363636,-100,0
Brand A,1/19/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,CATALOGUE | SET + DRESS || ACTIVE | INSTOCK,India,India,30499.2,317.7,0,312,0,-1950,12,0,0,0,0,0,,0,,0,,0,1018.269231,0,-100,0
Brand A,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Engaged,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿½ ,India,India,323.3,323.3,0,216,0,17,21,0,0,,0,0,,0,,0,,0,1496.759259,0,-100,0
Brand A,1/24/2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock ï¿½ï¿½ï¿½ ,India,India,325.72,325.72,20,306,0,16,20,0,0,,0,0,,,0,0,,6.535947712,1064.444444,16.286,-100,0
Brand A,1/16/2026,Growify | 4th October 25 | MOF | Sales | INDIA,,MOF | CD | Sales - Women,Custom | Video 1 | EOSS | 15th Dec 25 ï¿½ï¿½ï¿,India,India,337.37,337.37,15,54810,0,9,10,0,0,0,0,0,,0,0,0,0,0.027367269,6.155263638,22.49133333,-100,0
Brand A,1/9/2026,Growify | TOF | Conversion | India,ACTIVE,,Custom | Carousel | EOSS | 15th Dec25 ï¿½ï¿½ï¿½ ,India,India,341.89,341.89,17,493,0,12,0,3,0,0,0,0,,1,24320,0,0,3.448275862,693.4888438,20.11117647,-100,0
Brand A,1/26/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,357.36,357.36,7,123,,-4,7,1,,,0,11550,,0,11400,,,5.691056911,2905.365854,51.05142857,3132.034923,32.32034923
Brand A,1/23/2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock ï¿½ï¿½ï¿½ ,India,India,363.03,363.03,26,430,0,24,24,1,0,,1,15270,,1,8600,0,,6.046511628,844.255814,13.96269231,4106.263945,42.06263945
Brand A,1/16/2026,Growify | MOF + BOF | Conversion | India,ACTIVE,MOF + BOF | RT > Video Only,Custom | Video 2 | EOSS | 15th Dec 25,India,India,365.49,365.49,18,481,0,13,13,6,0,0,0,0,,0,40256,0,0,3.742203742,759.8544699,20.305,-100,0
Brand A,1/22/2026,Growify | 2nd December | ABO | Sale,PAUSED,,catalogue | best seller | in stock,India,India,366.43,366.43,17,0,0,13,16,0,0,,0,0,,0,0,0,,0,0,21.55470588,-100,0
Brand A,1/16/2026,Growify | MOF + BOF | Conversion | India,ACTIVE,MOF + BOF | New Collection | Catalogue Only,Custom | Catalog | EOSS | 15th Dec 25,India,India,373.12,373.12,10,539,0,-9,9,2,0,0,0,0,,0,1775760,0,0,1.85528757,692.244898,37.312,-100,0
Brand A,,Growify | TOF | Conversion | India,,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿,India,India,380.15,380.15,800,261,0,,8,0,0,0,0,0,,0,0,0,0,306.51341,1456.51341,0.4751875,-100,0
Brand A,1/31/2026,Growify | BOF | Conversion | India,,ecomm | viewed + atc - 180 days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,384.88,384.88,23,503,,29,23,3,0,0,2,10540,,0,24700,0,0,4.572564612,765.1689861,16.73391304,2638.515901,27.38515901
Brand A,,Growify | BOF | Conversion | India,ACTIVE,Ecomm | Viewed + ATC - 180 Days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,37058.88,386.03,22,361,0,18,20,2,0,,0,,,0,17190,0,,6.094182825,1069.33518,17.54681818,,
Brand A,1/8/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Catalog | CAR | Campaign Shoot | Kurta Sets | Mix | Summer | PDP | Deepak Maurya,India,India,407.41,407.41,53,0,0,51,,198,0,,0,0,,0,1171760,0,0,0,0,7.686981132,-100,0
Brand A,1/26/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,Catalogue | Best Seller | In Stock,India,India,413.94,413.94,13,0,,12,13,0,,,0,0,,0,0,,,0,0,31.84153846,-100,0
,1/29/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,414.64,414.64,16,291,0,11,0,1,0,,0,0,,0,8200,0,,5.498281787,1424.879725,25.915,-100,0
Brand A,1/16/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Beauty and Personal Care,Catalogue | All Product - ( Exclude Stole) | Instock,India,India,415.28,415.28,18,,0,16,20,3,0,0,0,0,,0,20590,0,0,0,0,23.07111111,-100,0
Brand A,1/11/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Set + Dress || Active | Instock,India,India,418.37,418.37,20,415,0,18,18,0,0,0,0,0,,0,0,0,0,4.819277108,1008.120482,20.9185,-100,0
Brand A,1/19/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Best Seller | In Stock,,India,419.37,419.37,21,49590,0,23,21,0,0,0,,0,,,0,0,0,0.042347247,8.456745312,19.97,-100,0
Brand A,1/20/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Best Seller | In Stock,India,India,40419.84,421.04,28,415,0,,24,1,0,0,0,0,,0,8200,0,0,6.746987952,1014.554217,15.03714286,-100,0
Brand A,1/23/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,,India,India,423.34,423.34,27,379,0,19,26,1188,0,,0,,,,59720,0,,7.124010554,1116.992084,15.67925926,,
Brand A,,GROWIFY | BOF | CONVERSION | INDIA,ACTIVE,Ecomm | Viewed + ATC - 180 Days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,423.69,423.69,3700,466,0,24,37,0,0,0,0,0,,0,0,0,0,793.9914163,909.2060086,0.114510811,-100,0
Brand A,1/25/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,CATALOGUE | PRICE || 7K+ || ACTIVE | INSTOCK,India,India,43447.68,68339.58,23,523,0,14,18,1,0,,0,0,,0,7900,0,,4.397705545,130668.413,2971.286087,-100,0
,1/21/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,,466.76,10,361,0,8,10,1,0,,0,0,,0,7900,0,,2.770083102,1292.963989,46.676,-100,0
Brand A,,Growify | TOF | Conversion | India,ACTIVE,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿,India,,471.42,471.42,14,301,0,-9,14,2,0,,0,0,,0,14400,0,,4.651162791,1566.179402,33.67285714,-100,0
Brand A,1/21/2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock ï¿½ï¿½ï¿½ ,,India,478.55,478.55,21,360,0,18,19,3,0,,,0,,0,19100,0,,5.833333333,1329.305556,22.78809524,-100,0
Brand A,1/18/2026,growify | 4th october | tof | india | sales,PAUSED,TOF | Open | Sales | Women,Video | Karishma kapoor | 23rd October 25 ï¿½ï¿½ï¿,India,India,481.67,72732.17,99,2193,0,24,41,0,0,0,0,0,,0,0,0,0,4.514363885,33165.6042,734.6683838,-100,0
Brand A,1/15/2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,TOF | LAL 3-5% | Sales | Womens,CUSTOM | VIDEO 2 | EOSS | 15TH DEC 25 ï¿½ï¿½ï¿,India,India,,482.9,2900,632,0,22,24,5,0,0,0,0,,0,43760,0,0,458.8607595,764.0822785,0.166517241,-100,0
Brand A,1/21/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,487.86,487.86,,42342,1,1556,3070,594,0,,0,0,,0,36300,0,,,11.52189316,0,-100,0
Brand A,1/26/2026,Growify | 24th Jan 26 | Tof | Sales | India,,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Pooja Hedge | 24th Jan 26,,India,489.34,0,5,179,,4,3,0,,,0,0,,0,0,,,2.793296089,0,0,0,0
Brand A,1/30/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,492.48,492.48,1500,367,,12,12,198,0,0,0,0,,0,9000,0,0,408.719346,1341.907357,0.32832,-100,0
Brand A,1/31/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | esha |,India,,493.74,493.74,1,404,0,1,1,0,0,0,0,0,,0,0,0,0,0.247524752,1222.128713,493.74,-100,0
Brand A,1/29/2026,,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | esha |,India,India,47955.84,499.54,13,377,0,14,8,396,0,,1,,,,16000,0,,3.448275862,1325.039788,38.42615385,,
Brand A,1/18/2026,Growify | MOF + BOF | Conversion | India,ACTIVE,Ecomm | MOF + BOF,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,507.39,0,39,697,0,43,46,7,0,0,1,38800,,0,64900,0,0,5.595408895,0,0,0,0
Brand A,1/22/2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock ï¿½ï¿½ï¿½ ,India,India,511.62,77254.62,,389,0,11,15,2,0,,0,0,,0,15200,0,,,198597.9949,0,-100,0
Brand A,1/27/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,519.87,519.87,3071,0,,1329,2802,2,,,0,0,,0,24200,,,0,0,0.169283621,-100,0
Brand A,1/27/2026,Growify | 2nd December | ABO | Sale,,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,532.52,80410.52,31,541,,21,25,0,,,0,0,,,0,,,5.73012939,148633.1238,2593.887742,-100,0
Brand A,1/20/2026,Growify | TOF | INDIA | OPEN | SALES,,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock ï¿½ï¿½ï¿½ ,India,India,552.3,552.3,24,451,0,20,23,0,0,0,0,0,,0,0,0,,5.321507761,1224.611973,23.0125,-100,0
Brand A,1/17/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Set + Dress || Active | Instock,India,India,557.26,557.26,3500,,0,31,35,0,0,,0,0,,0,0,0,,0,0,0.159217143,-100,0
Brand A,1/12/2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,TOF | LAL 3-5% | Sales | Womens,Custom | Video 2 | EOSS | 15th Dec 25 ï¿½ï¿½ï¿,India,India,561.63,561.63,20,870,0,16,15,1,,,0,0,,0,4640,,,2.298850575,645.5517241,28.0815,-100,0
Brand A,1/28/2026,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,tof | asc | cac | india,Video | esha | ï¿½ï¿½ï¿,India,India,562.69,562.69,30,800,,25,22,2,,,0,0,,0,21000,,,3.75,703.3625,18.75633333,-100,0
Brand A,1/19/2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,564.2,564.2,3400,686,0,30,32,2,0,0,1,8150,,1,16100,0,0,495.6268222,822.4489796,0.165941176,1344.523219,14.44523219
Brand A,1/28/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,54687.36,569.66,1100,229,,10,10,0,,,0,0,,0,0,,,480.349345,2487.598253,0.517872727,-100,0
Brand A,1/25/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Pooja Hedge | 24th Jan 26,India,India,571.96,571.96,18,322,0,,12,1,0,,0,0,,0,8200,0,,5.590062112,1776.273292,31.77555556,-100,0
Brand A,1/25/2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿½ ,India,India,575.23,575.23,36,57565,0,29,34,0,0,,,0,,0,,0,,0.062538001,9.9927039,15.97861111,-100,0
Brand A,1/7/2026,growify | mof + bof | conversion | india,ACTIVE,MOF + BOF | New Collection | Catalogue Only,Custom | Catalog | EOSS | 15th Dec 25,India,India,590.95,590.95,28,870,0,20,22,3,0,0,0,,,,19280,0,0,3.218390805,679.2528736,21.10535714,,
Brand A,1/27/2026,GROWIFY | TOF | CONVERSION | INDIA,ACTIVE,Ecomm | Apparel,Catalogue | Best Seller | In Stock,India,India,593.47,593.47,0,95410,,23,28,2,,,1,3210,,0,,,,0,6.220207525,0,440.8866497,5.408866497
Brand A,1/15/2026,Growify | 9th October 25 | MOF | Sales | Women,PAUSED,MOF | Whtsapp CD | Sales - Women,Custom | Video 1 | EOSS | 15th Dec 25 ï¿½ï¿½ï¿,India,India,593.79,593.79,12,404,0,10,9,3,0,0,1,6550,,,14360,0,0,2.97029703,1469.777228,49.4825,1003.083582,11.03083582
Brand A,1/19/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,,Video | Karishma kapoor | 23rd October 25,India,India,57288.96,596.76,600,6595,0,53625,55512,0,0,0,,0,,0,0,0,0,9.097801365,90.48673237,0.9946,-100,0
Brand A,1/19/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | Open | Sales | Women,Video | Karishma kapoor | 23rd October 25 ï¿½ï¿½ï¿,India,India,603.26,603.26,90,1811,0,6045,0,1,0,0,0,0,,0,9800,0,0,4.969630039,333.1087797,6.702888889,-100,0
Brand A,1/30/2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | MAXIMUM VALUE OF CONVERSIONS | PURCHASE,Video | Mira Kapoor | 24th Jan 26,,India,607.33,607.33,20,417,0,14,15,2,,0,0,0,,0,2672700,0,0,4.79616307,1456.426859,30.3665,-100,0
Brand A,1/20/2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,613.17,613.17,2933,34949,0,1446,2807,1,,0,0,0,,0,12100,0,0,8.392228676,17.544708,0.209058984,-100,0
Brand A,1/26/2026,Growify | 2nd December | ABO | Sale,PAUSED,,Catalogue | Price || 7k+ || Active | Instock,India,India,614.54,614.54,41,562,,29,37,396,,,0,0,,0,14800,,,7.295373665,1093.487544,14.98878049,-100,0
Brand A,1/25/2026,,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock ï¿½ï¿½ï¿½ ,India,India,625.27,625.27,21,446,0,28,20,2,0,,0,0,,0,12100,0,,4.708520179,1401.950673,29.7747619,-100,0
Brand A,1/20/2026,growify | tof | conversion | india,ACTIVE,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock ï¿½ï¿½ï¿,India,India,634.8,634.8,28,477,0,26,28,0,0,0,0,0,,0,0,0,0,5.870020964,1330.81761,22.67142857,-100,0
