brand_name,date,currency,sales_channel,transaction_timestamp,order_created_at,order_updated_at,order_id,order_name,country,region,billing_country,billing_province,billing_city,order_tags,product_id,product_title,product_tags,product_type,variant_title,gross_sales,net_sales,total_sales,orders,returns_inr,return_rate,items_sold,items_returned,avg_order_value,new_customer_orders,returning_customer_orders,avg_items_per_order,discounts_inr,sku,customer_sale_type,customer_id,shipping_country
Brand B,1/21/2026,INR,Draft Orders,2026-01-21 07:11:59+00:00,2026-01-21 07:12:00+00:00,2026-01-22 20:06:45+00:00,6951780000000.00,#5096,,Middle East,Saudi Arabia,,,,,,,,,0,,,0,0,,0,,,0,,,0,,First-time,0.00,Saudi Arabia
,1/22/2026,INR,Draft Orders,2026-01-22 08:10:11+00:00,2026-01-22 08:10:11+00:00,2026-01-22 20:06:09+00:00,6953700000000.00,#5100,Saudi Arabia,Middle East,Saudi Arabia,,Al Badayea,,,,,,,0,0,6000,0,0,,0,0,,0,,,0,,,9075910000000.00,Saudi Arabia
Brand B,1/27/2026,INR,Draft Orders,2026-01-27 10:45:48+00:00,2026-01-27 10:45:48+00:00,2026-01-27 10:46:49+00:00,912120000000000.00,#5159,Saudi Arabia,Middle East,Saudi Arabia,,,,,,,,,0,0,6000,0,0,,0,,,0,,,0,,First-time,9086690000000.00,Saudi Arabia
Brand B,1/8/2026,INR,Online Store,2026-01-07 21:19:37+00:00,2026-01-07 21:19:40+00:00,2026-01-10 15:24:08+00:00,6926670000000.00,#5055,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,,,,,,,0,0,6000,0,0,,,,,0,,,0,,First-time,9040950000000.00,United Arab Emirates
Brand B,1/19/2026,INR,Online Store,2026-01-19 16:44:22+00:00,2026-01-19 16:44:25+00:00,2026-01-19 16:44:26+00:00,6948620000000.00,#5089,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,,0,,,,,0,0,,0,0,,,,,0,,,0,,First-time,9066920000000.00,United Arab Emirates
Brand B,1/9/2026,INR,Draft Orders,2026-01-09 11:38:59+00:00,2026-01-09 11:38:59+00:00,2026-01-09 18:00:16+00:00,6929710000000.00,#5061,United Kingdom,Rest Of The World,United Kingdom,England,Surbiton,,,,,,,64000,64000,,,0,0,1,,,0,,0,0,,First-time,9044840000000.00,
Brand B,1/1/2026,INR,Online Store,2026-01-01 02:00:04+00:00,2026-01-01 02:00:05+00:00,,905843000000000.00,#5023,United States,Usa,United States,New York,Huntington Station,,,,,,,0,0,6000,0,0,,0,0,,0,,,0,,First-time,9020940000000.00,United States
Brand B,,INR,Draft Orders,2026-01-02 18:02:24+00:00,,2026-01-02 18:03:26+00:00,6917430000000.00,#5030,United States,Usa,United States,,Olivehurst,,,,,,,0,0,6000,0,0,,0,,,0,,,,,,9029720000000.00,United States
Brand B,1/5/2026,INR,Online Store,2026-01-05 04:51:57+00:00,2026-01-05 04:51:58+00:00,2026-01-05 05:40:03+00:00,6921780000000.00,#5040,United States,Usa,United States,California,Sacramento,,,,,,,0,,6000,,0,,0,,,0,,,0,,First-time,9035220000000.00,United States
Brand B,1/6/2026,INR,Online Store,2026-01-06 01:21:49+00:00,,2026-01-06 01:21:53+00:00,-6923280000000.00,#5044,United States,Usa,United States,,Chicago,,,,,,,0,0,6000,0,0,,0,0,,0,,,0,,First-time,9037110000000.00,united states
Brand B,1/10/2026,INR,Draft Orders,2026-01-10 16:45:30+00:00,,2026-01-10 16:46:31+00:00,6931970000000.00,#5068,United States,Usa,United States,California,Irvine,,,,,,,0,0,6000,0,0,,0,,,0,,,0,,First-time,9047220000000.00,United States
Brand B,1/13/2026,INR,Draft Orders,,2026-01-13 09:12:20+00:00,2026-01-13 09:13:21+00:00,908722000000000.00,#5072,United States,Usa,United States,California,Pittsburg,,,,,,,2440000,20000,26000,0,0,0,1,,,,,,0,,First-time,9053750000000.00,United States
Brand B,1/20/2026,INR,Online Store,2026-01-19 23:09:26+00:00,2026-01-19 23:09:27+00:00,2026-01-19 23:09:29+00:00,910348000000000.00,#5092,United States,Usa,United States,California,San Diego,,,,,,,0,,,0,0,,0,,,0,,,0,,,9067540000000.00,united states
Brand B,,INR,Draft Orders,2026-01-27 10:42:55+00:00,2026-01-27 10:42:55+00:00,2026-01-27 10:43:57+00:00,6962750000000.00,#5158,United States,Usa,United States,New York,New York,,,,,,,0,0,6000,0,0,,0,,,0,,,0,,,9086690000000.00,United States
Brand B,1/24/2026,INR,Draft Orders,2026-01-24 17:40:17+00:00,2026-01-24 17:17:20+00:00,2026-01-24 17:40:34+00:00,6958030000000.00,#5117,United States,Usa,United States,Indiana,Indianapolis,,,,,,,0,0,6000,0,0,,,,,0,,,0,,First-time,9081190000000.00,United States
Brand B,1/29/2026,INR,Online Store,2026-01-29 17:12:51+00:00,2026-01-28 21:29:52+00:00,2026-01-31 10:54:39+00:00,912479000000000.00,,United States,Usa,,CALIFORNIA,Elk Grove,,,,,,,7000,7000,7000,0,0,0,,,,0,,,0,,First-time,9090480000000.00,United States
,1/16/2026,INR,Online Store,2026-01-15 20:19:05+00:00,,2026-01-15 20:19:12+00:00,6941750000000.00,#5080,United Kingdom,Rest Of The World,United Kingdom,England,Barnsley,,,,,,,0,0,8000,0,0,,,,,0,,,,,,9041400000000.00,United Kingdom
Brand B,1/14/2026,INR,Online Store,2026-01-14 13:32:01+00:00,2026-01-14 13:32:05+00:00,2026-01-14 13:32:06+00:00,6939110000000.00,#5074,United States,Usa,United States,New Jersey,North Brunswick,,7.73E+12,AQUAMARINE EMBROIDERED POTLI,"11_octbestseller, bestseller-1, bestseller25, Category_Bag, Collection_Accessories, Others Shipping",Bag,Free Size,,9000,9000,1,0,0,,,9000,1,,1,0,MMM-WF24-905 POTLI,First-time,8341620000000.00,United States
Brand B,1/2/2026,INR,Draft Orders,,2026-01-02 12:01:35+00:00,,6916930000000.00,#5027,Australia,Rest Of The World,Australia,,,,,,,,,9500,9500,9500,0,0,0,0,,,0,,,0,,First-time,9029120000000.00,Australia
Brand B,1/18/2026,INR,,2026-01-18 09:51:56+00:00,2026-01-18 09:51:57+00:00,2026-01-18 09:52:58+00:00,6946500000000.00,#5085,India,,India,Punjab,Jalandhar,,,,,,,9500,9500,,,0,0,1,,,0,,0,0,,First-time,9064320000000.00,India
Brand B,1/26/2026,INR,Draft Orders,2026-01-26 17:27:36+00:00,,2026-01-26 17:28:38+00:00,6961370000000.00,#5154,United Kingdom,Rest Of The World,United Kingdom,,Leicester,,,,,,,9500,9500,19500,0,0,0,,,,0,,,0,,First-time,999378600000000.00,United Kingdom
Brand B,,INR,Online Store,2026-01-24 08:58:34+00:00,2026-01-24 08:58:36+00:00,2026-01-27 10:32:18+00:00,6957520000000.00,#5109,,Rest Of The World,Australia,New South Wales,Marsden Park,,,,,,,0,0,10000,0,0,,0,,,0,,,0,,First-time,998861600000000.00,Australia
Brand B,1/30/2026,INR,Online Store,2026-01-30 01:03:14+00:00,,2026-02-01 19:03:48+00:00,-912792000000000.00,#5172,Australia,Rest Of The World,Australia,Queensland,Flagstone,,,,,,,0,0,1160000,0,0,,0,,,0,,,0,,First-time,999942900000000.00,Australia
Brand B,1/25/2026,,Online Store,2026-01-24 21:32:29+00:00,2026-01-24 21:32:32+00:00,2026-01-27 10:33:12+00:00,6958450000000.00,#5121,Canada,Rest Of The World,Canada,British Columbia,Abbotsford,,,,,,,0,0,10000,0,,0,0,,,0,,,0,,First-time,9081520000000.00,Canada
Brand B,1/26/2026,INR,Online Store,2026-01-26 00:13:21+00:00,2026-01-26 00:13:24+00:00,2026-01-28 12:13:35+00:00,6960220000000.00,,Canada,Rest Of The World,Canada,ontario,Brampton,,,,,,,0,0,10000,0,0,,0,,,0,,0,,,First-time,9072510000000.00,Canada
Brand B,1/27/2026,inr,Draft Orders,2026-01-27 18:29:42+00:00,2026-01-27 18:29:42+00:00,2026-01-27 18:30:43+00:00,6963350000000.00,#5162,Canada,Rest Of The World,Canada,,,,,,,,,,,10000,0,0,,0,,,0,,,0,,First-time,9087330000000.00,Canada
Brand B,1/26/2026,INR,Online Store,2026-01-25 18:30:35+00:00,2026-01-25 18:30:40+00:00,2026-01-28 12:03:36+00:00,6959750000000.00,,,Middle East,Saudi Arabia,,,,,,,,,0,0,10000,0,0,,0,,,0,,,0,,First-time,9083080000000.00,Saudi Arabia
Brand B,1/24/2026,INR,Online Store,2026-01-24 02:47:27+00:00,2026-01-24 02:47:29+00:00,2026-01-27 10:54:46+00:00,6957150000000.00,#5103,Singapore,Rest Of The World,Singapore,,Singapore,,,,,,,0,0,10000,0,0,0,0,0,,0,,,0,,First-time,9080140000000.00,Singapore
Brand B,1/25/2026,INR,,2026-01-25 03:30:51+00:00,2026-01-25 03:30:53+00:00,2026-01-25 03:30:54+00:00,6958890000000.00,#5125,United Kingdom,Rest Of The World,United Kingdom,England,Nottingham,,,,,,,0,,10000,0,,,0,,,0,,,0,,First-time,9081390000000.00,United Kingdom
Brand B,1/26/2026,,Draft Orders,,2026-01-26 04:42:53+00:00,2026-01-26 04:49:38+00:00,6960550000000.00,#5147,United Kingdom,Rest Of The World,,England,Knebworth,,,,,,,0,0,10000,,0,,0,,,0,,,0,,First-time,999278500000000.00,United Kingdom
Brand B,1/30/2026,INR,,2026-01-30 17:46:15+00:00,2026-01-30 17:46:18+00:00,2026-02-02 09:11:08+00:00,6969100000000.00,#5173,United Kingdom,Rest Of The World,,ENGLAND,Westhoughton,,,,,,,0,0,10000,0,0,,0,,,0,,,0,,First-time,9106150000000.00,
Brand B,1/24/2026,INR,Online Store,,2026-01-24 15:23:08+00:00,2026-01-24 15:23:11+00:00,6957840000000.00,#5113,United States,Usa,United States,Georgia,Atlanta,,,,,,,0,0,10000,0,0,,0,,,0,,,0,,First-time,9080920000000.00,United States
Brand B,1/24/2026,,Online Store,2026-01-24 16:08:28+00:00,2026-01-24 16:08:31+00:00,2026-01-27 13:50:12+00:00,6957910000000.00,#5116,United States,Usa,United States,Virginia,Lorton,,,,,,,0,0,10000,0,0,,0,,,,,,0,,First-time,9081070000000.00,United States
Brand B,1/25/2026,INR,Online Store,2026-01-25 02:26:23+00:00,2026-01-25 02:26:26+00:00,2026-01-27 12:26:32+00:00,6958820000000.00,#5123,United States,Usa,United States,Texas,Carrollton,,,,,,,0,0,10000,0,0,,0,,,0,,,,,First-time,8909050000000.00,United States
Brand B,1/25/2026,INR,Online Store,2026-01-25 15:56:59+00:00,2026-01-25 15:57:02+00:00,2026-01-28 12:40:21+00:00,6959550000000.00,#5133,United States,Usa,United States,Illinois,Bloomingdale,,,,,,,0,0,10000,0,0,,0,,,0,,0,,,First-time,9082990000000.00,
Brand B,1/26/2026,INR,Online Store,2026-01-25 18:58:39+00:00,2026-01-25 18:58:42+00:00,2026-01-28 09:48:39+00:00,6959790000000.00,#5138,United States,Usa,United States,California,Stockton,,,,,,,0,0,10000,0,0,,0,,,0,,,0,,First-time,-999167400000000.00,United States
Brand B,1/26/2026,INR,Online Store,2026-01-26 05:15:27+00:00,2026-01-26 05:15:29+00:00,2026-01-28 13:16:35+00:00,6960590000000.00,#5148,United States,Usa,United States,,Edison,,,,,,,0,0,0,0,0,,0,,,0,,,0,,FIRST-TIME,9084380000000.00,United States
,1/27/2026,,Online Store,2026-01-26 20:23:58+00:00,2026-01-26 20:24:02+00:00,2026-01-29 12:47:59+00:00,6961670000000.00,#5156,United States,Usa,United States,California,West Sacramento,,,,,,,,0,10000,0,0,,0,,,0,,,0,,,7752210000000.00,united states
,1/27/2026,INR,Online Store,2026-01-27 00:51:17+00:00,2026-01-27 00:51:20+00:00,2026-01-29 18:04:21+00:00,6962080000000.00,#5157,United States,Usa,,Texas,Dallas,,,,,,,0,0,10000,0,0,,0,,,,,,0,,First-time,8475390000000.00,United States
Brand B,1/27/2026,INR,Online Store,2026-01-27 12:44:32+00:00,2026-01-27 12:44:35+00:00,2026-01-29 05:38:19+00:00,6962840000000.00,#5160,United States,Usa,United States,New York,South Richmond Hill,,,,,,,0,0,10000,0,,,0,,,0,,,0,,First-time,9083030000000.00,United States
Brand B,1/29/2026,INR,Online Store,2026-01-28 21:29:45+00:00,2026-01-28 21:29:52+00:00,2026-01-31 10:54:39+00:00,6965490000000.00,#5167,United States,Usa,United States,California,Elk Grove,,,,,,,0,0,10000,0,0,,,,,0,,,0,,First-time,9090480000000.00,United States
Brand B,1/29/2026,INR,Online Store,2026-01-29 02:19:40+00:00,2026-01-29 02:19:43+00:00,2026-01-31 12:02:11+00:00,912543000000000.00,#5169,United States,Usa,United States,District of Columbia,Washington,,,,,,,0,0,10000,0,0,,0,,,0,,,0,,First-time,1000456600000000.00,United States
Brand B,1/3/2026,INR,Draft Orders,,2026-01-03 18:25:39+00:00,2026-01-03 19:32:57+00:00,6919270000000.00,#5032,India,India,India,Punjab,,,7.42E+14,Rani Pink Hand Embroidered Potli Bag,"28_nov25, Category_Bag, Collection_Accessories, Others Shipping",HANDBAG,Free Size,12000,12000,1392000,,0,0,1,,12000,1,,1,0,MMMWC26-933,First-time,9032160000000.00,india
Brand B,1/23/2026,INR,Draft Orders,2026-01-23 16:56:48+00:00,2026-01-23 16:56:49+00:00,2026-01-23 16:57:50+00:00,6956170000000.00,#5101,United Kingdom,Rest Of The World,United Kingdom,,,,,,,,,12000,0,12000,0,0,0,1,,,0,,,0,,First-time,9079260000000.00,United Kingdom
Brand B,1/7/2026,INR,Draft Orders,2026-01-07 14:55:56+00:00,,2026-01-07 14:56:58+00:00,6926000000000.00,#5052,,Middle East,Saudi Arabia,,,,,,,,,1586000,13000,13000,0,0,,,,,0,,,0,,FIRST-TIME,9040640000000.00,Saudi Arabia
Brand B,1/26/2026,INR,Draft Orders,2026-01-26 18:16:50+00:00,2026-01-26 18:16:50+00:00,2026-01-27 12:39:28+00:00,6961460000000.00,#5155,United States,Usa,United States,,,,0,,,,,14980,14980,0,0,0,0,1,,,,,,0,,First-time,9085350000000.00,United States
Brand B,1/16/2026,,Online Store,2026-01-15 20:19:05+00:00,2026-01-15 20:19:10+00:00,2026-01-15 20:19:12+00:00,909369000000000.00,#5080,United Kingdom,Rest Of The World,United Kingdom,England,,,7.98E+12,Pista Green Hand Embroidered Potli Bag,"28_nov25, category_bag, collection_accessories, others shipping",Handbag,,16000,,1856000,0,0,0,1,,,,,,0,MMMWC26-938,First-time,9041400000000.00,United Kingdom
Brand B,1/25/2026,INR,Online Store,2026-01-25 04:35:36+00:00,2026-01-25 04:35:38+00:00,,6958960000000.00,#5127,Canada,,,Ontario,Brampton,,,,,,,0,0,20000,0,0,,0,,,,0,,0,,Returning,7610460000000.00,Canada
Brand B,1/26/2026,INR,,2026-01-26 15:51:29+00:00,2026-01-26 15:51:30+00:00,2026-01-26 15:51:32+00:00,6961210000000.00,#5153,United States,Usa,,New York,Wantagh,,,,,,,0,0,20000,0,0,,0,,,0,,,0,,First-time,9085100000000.00,United States
Brand B,1/31/2026,INR,Online Store,2026-01-30 22:14:16+00:00,2026-01-30 22:14:19+00:00,2026-02-02 09:11:17+00:00,6969640000000.00,#5175,United States,Usa,United States,California,Yuba City,,,,,,,0,0,20000,0,0,,0,,,0,,,0,,First-time,1001733700000000.00,United States
Brand B,1/7/2026,INR,Draft Orders,2026-01-07 15:30:18+00:00,2026-01-07 15:30:18+00:00,2026-01-07 15:31:20+00:00,907314000000000.00,#5053,New Zealand,,New Zealand,,,,,,,,,20250,20250,20250,0,0,0,1,,,0,,,0,,First-time,994477000000000.00,
Brand B,1/28/2026,INR,Draft Orders,2026-01-28 06:28:43+00:00,2026-01-28 06:28:43+00:00,2026-01-28 06:29:44+00:00,6964400000000.00,#5165,India,India,India,Tamil Nadu,Chennai,,8.00E+12,SKIRT AND TOP,"new-vid-eoss, women-10k-shipping",SKIRT AND TOP,M,25000,0,25000,1,0,0,1,,25000,1,,1,0,EOSS 2026-057,First-time,9088560000000.00,India
Brand B,1/6/2026,INR,Draft Orders,2026-01-06 09:10:48+00:00,2026-01-06 09:10:48+00:00,2026-01-06 09:11:50+00:00,-6923790000000.00,#5048,United States,Usa,,,,,,,,,,25000,25000,25000,0,0,0,1,,,,,,0,,First-time,8994560000000.00,United States
Brand B,,INR,Draft Orders,2026-01-27 18:29:42+00:00,,2026-01-27 18:30:43+00:00,912199000000000.00,#5162,Canada,Rest Of The World,Canada,,,,8.00E+12,SHARARA SET,"New-vid-eoss, Women-10k-Shipping",SHARARA SET,M,28000,28000,,1,0,0,0,,28000,0,,1,0,EOSS 2026-053,First-time,9087330000000.00,Canada
Brand B,1/29/2026,,,2026-01-29 13:05:37+00:00,2026-01-29 13:05:38+00:00,2026-01-29 13:06:39+00:00,912630000000000.00,,India,India,India,Gujarat,,,7.95E+12,Charlotte,"Category_Dress, Fanah, Fanah_women, Him_18sep, new arrivals, Others Shipping, Women-10k-Shipping, Womenswear",Dress,M,,32000,32000,1,0,0,,,32000,1,,1,,MMAWD25W-905,First-time,9096850000000.00,India
Brand B,1/6/2026,INR,Draft Orders,,2026-01-06 06:46:54+00:00,,6923670000000.00,#5045,India,,India,Uttar Pradesh,,,,,,,,,40000,40000,1,,0,1,,4640000,1,,1,0,,First-time,0.00,India
Brand B,1/25/2026,INR,Online Store,2026-01-25 02:26:23+00:00,2026-01-25 02:26:26+00:00,2026-01-27 12:26:32+00:00,911605000000000.00,#5123,United States,Usa,United States,Texas,Carrollton,,8.00E+12,SKIRT AND TOP,"New-vid-eoss, Women-10k-Shipping",SKIRT AND TOP,M,40000,40000,40000,144,0,,1,,0,1,,130,0,EOSS 2026-060,First-time,979995500000000.00,United States
Brand B,1/24/2026,INR,Draft Orders,,2026-01-24 17:36:38+00:00,2026-01-24 17:37:39+00:00,6958060000000.00,#5118,United States,,United States,Indiana,Indianapolis,,,ANARKALI SET,"Img-added, New-vid-eoss, Women-10k-Shipping",ANARKALI SET,M,42000,42000,4872000,1,0,0,1,,42000,,0,130,0,eoss 2026-014,Returning,9081190000000.00,united states
Brand B,1/24/2026,INR,Online Store,2026-01-24 13:52:47+00:00,2026-01-24 13:52:49+00:00,2026-01-24 13:52:50+00:00,6957730000000.00,#5111,India,India,India,Punjab,Ludhiana,,8.00E+12,New Eoss,"NEW-VID-EOSS, WOMEN-10K-SHIPPING",,M,48000,0,48000,1,0,0,1,,48000,1,,1,0,,First-time,9080810000000.00,India
Brand B,1/27/2026,INR,Online Store,2026-01-27 18:28:25+00:00,,2026-01-29 05:38:25+00:00,6963340000000.00,#5161,Saudi Arabia,,Saudi Arabia,,Aseer,,8.00E+12,GOWN,"New-vid-eoss, Women-10k-Shipping",GOWN,L,,48000,5568000,1,0,0,1,,48000,1,,0,0,EOSS 2026-041,First-time,9087090000000.00,Saudi Arabia
,1/10/2026,inr,Draft Orders,2026-01-10 12:57:15+00:00,2026-01-10 12:57:15+00:00,2026-01-10 12:58:17+00:00,908042000000000.00,#5067,,India,India,Maharashtra,Nagpur,,7.98E+12,NAINA,,Sharara Set,Custom,55000,55000,55000,1,,0,,,55000,0,,1,0,MMMWC26-924,First-time,995155700000000.00,India
Brand B,1/25/2026,INR,Online Store,,,2026-01-25 05:56:40+00:00,911633000000000.00,#5129,United States,Usa,United States,New York,New York,,8.00E+12,LEHENGA SET,"img-added, new-vid-eoss, women-10k-shipping",LEHENGA SET,S,55000,55000,55000,0,0,0,1,,,0,,,0,EOSS 2026-008,First-time,8985320000000.00,India
Brand B,1/24/2026,INR,Online Store,2026-01-24 14:48:03+00:00,2026-01-24 14:48:06+00:00,2026-01-27 13:26:43+00:00,-6957790000000.00,,United States,Usa,,Georgia,Alpharetta,,8.00E+12,LEHENGA SET,,LEHENGA SET,M,55000,55000,0,1,0,0,55,,55000,,,1,0,,Returning,9028640000000.00,
Brand B,1/4/2026,,,2026-01-04 18:20:21+00:00,2026-01-04 18:20:21+00:00,2026-01-04 20:18:37+00:00,6920910000000.00,#5036,United States,Usa,United States,,,,7.42E+14,NAINA,"Mehfil, mehfil_women, new arrivals, Nov_24, Others Shipping, Sharara, Womenswear",Sharara Set,Custom,55000,0,0,1,0,0,1,,55000,1,,130,,MMMWC26-924,First-time,9034260000000.00,United States
,1/26/2026,INR,Online Store,2026-01-25 18:58:39+00:00,2026-01-25 18:58:42+00:00,2026-01-28 09:48:39+00:00,-911732000000000.00,,United States,Usa,United States,California,Stockton,,8.00E+12,LEHENGA SET,"Img-added, New-vid-eoss, Women-10k-Shipping",,M,55000,5885000,55000,1,0,0,55,,55000,1,,1,0,EOSS 2026-009,First-time,999167400000000.00,United States
Brand B,,INR,Draft Orders,2026-01-29 17:16:48+00:00,2026-01-29 17:16:49+00:00,2026-01-29 17:17:50+00:00,6967010000000.00,#5171,United States,Usa,United States,,,,7.92E+12,SALMA,,Dress,Custom,6710000,55000,55000,1,0,0,1,,55000,1,,1,0,,First-time,9099390000000.00,United States
Brand B,1/28/2026,INR,Online Store,2026-01-28 06:32:54+00:00,2026-01-28 06:32:57+00:00,2026-01-31 14:16:28+00:00,912338000000000.00,#5166,,India,,Telangana,Hyderabad,,,LEHENGA SET,"New-vid-eoss, Women-10k-Shipping",,M,7320000,60000,60000,0,0,0,1,,60000,1,,1,0,EOSS 2026-029,First-time,9088870000000.00,India
Brand B,1/25/2026,INR,Online Store,2026-01-25 03:30:51+00:00,2026-01-25 03:30:53+00:00,2026-01-25 03:30:54+00:00,911615000000000.00,#5125,United Kingdom,Rest Of The World,United Kingdom,england,Nottingham,,8.00E+12,SHARARA SET,"Img-added, New-vid-eoss, Women-10k-Shipping",SHARARA SET,m,60000,60000,6960000,1,0,0,1,,6960000,1,0,1,0,EOSS 2026-022,First-time,9081390000000.00,
Brand B,1/16/2026,INR,,2026-01-16 10:11:56+00:00,2026-01-16 10:11:57+00:00,2026-01-16 10:12:58+00:00,6942810000000.00,#5081,India,India,India,,,,7.73E+12,Afia,"03-07Bri, 11_octbestseller, bestseller_12jan26, Bridesmaids, Category_Saree, festive, Festive-03, fitoor, fitoor-women, haldi and mehndi, Others Shipping, Womenswear",Saree,L,64200,64200,64200,1,0,0,,,,1,,1,0,,FIRST-TIME,9060220000000.00,
Brand B,1/25/2026,INR,Draft Orders,2026-01-25 03:59:50+00:00,2026-01-25 03:59:50+00:00,2026-01-25 04:00:51+00:00,-6958920000000.00,#5126,India,India,India,Punjab,Amritsar,,8.00E+12,LEHENGA SET,"New-vid-eoss, Women-10k-Shipping",,M,7930000,,,,0,0,1,,65000,,,1,0,EOSS 2026-050,First-time,9082190000000.00,India
Brand B,1/25/2026,INR,Online Store,2026-01-25 03:04:46+00:00,2026-01-25 03:04:50+00:00,2026-01-27 10:57:06+00:00,6958860000000.00,#5124,United States,,United States,Arizona,Scottsdale,,8.00E+12,LEHENGA SET,"New-vid-eoss, Women-10k-Shipping",LEHENGA SET,M,,65000,7540000,1,,0,1,,65000,90,,1,0,EOSS 2026-050,First-time,9082060000000.00,United States
Brand B,1/7/2026,INR,Draft Orders,2026-01-07 14:23:24+00:00,,2026-01-07 14:24:26+00:00,6925960000000.00,#5051,India,India,India,Assam,Guwahati,,7.39E+12,Avni,"all24, bestseller-1, Bridesmaids, Category_Lehenga Set, Collection_Fida, Fida womenswear, Shipping-6k, wedding-edit, Womenswear",Lehenga,Custom,69500,69500,69500,144,0,0,55,,69500,1,,1,0,,First-time,9040590000000.00,India
Brand B,1/26/2026,INR,Draft Orders,,2026-01-26 02:58:42+00:00,2026-01-26 02:59:43+00:00,6960430000000.00,#5145,India,India,India,Haryana,Gurugram,,7.96E+12,KAYRA,"13_oct25, Category_Lehenga, Fanah Resort, Fanah Resort_women, festive, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,L,70000,0,70000,144,0,0,1,,70000,1,,1,,MMLFW25W-909,,9084180000000.00,India
Brand B,1/1/2026,INR,Online Store,2026-01-01 02:00:04+00:00,,,6914830000000.00,,United States,,United States,New York,Huntington Station,,7.92E+12,SAMIRA,"11_OCTBESTSELLER, ANARKALI, CATEGORY_ANARKALI, CATEGORY_ANARKALI SET, FANAH, FANAH_WOMEN, HALDI AND MEHNDI, HIM_25AUG, NEW ARRIVALS, SHIPPING-6K, WOMENSWEAR",ANARKALI,XXL,75000,75000,75000,1,0,0,1,,75000,1,,0,0,MMAW25W-931,First-time,,UNITED STATES
Brand B,1/24/2026,inr,Online Store,2026-01-24 02:47:27+00:00,2026-01-24 02:47:29+00:00,2026-01-27 10:54:46+00:00,911387000000000.00,#5103,Singapore,Rest Of The World,Singapore,,Singapore,,7.73E+12,Chand,"11_octbestseller, bestseller_12jan26, Category_Anarkali Set, F_Anarkali, festive, Festive-03, fitoor, fitoor-women, RM25, Shipping-6k, Women-10k-Shipping, Womenswear",Anarkali Set,S,80000,80000,9280000,1,0,0,1,,9280000,1,,1,0,MMM-WF24-991,First-time,9080140000000.00,Singapore
Brand B,1/6/2026,INR,Online Store,,2026-01-06 01:21:51+00:00,2026-01-06 01:21:53+00:00,6923280000000.00,#5044,United States,Usa,United States,Illinois,Chicago,,7.31E+12,Kritika,,Lehenga,Custom,80000,80000,80000,144,0,0,1,,80000,1,,1,0,,,9037110000000.00,united states
Brand B,1/22/2026,INR,Draft Orders,2026-01-22 06:05:17+00:00,2026-01-22 06:05:18+00:00,2026-01-22 20:05:52+00:00,6953580000000.00,#5099,India,India,India,Tamil Nadu,Chennai,,7.92E+12,HAWA,"bestseller_12jan26, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Others Shipping, Sharara, Women-10k-Shipping, Womenswear",,Custom,,85000,85000,1,0,0,1,,9860000,1,,1,0,MMAW25W-929,First-time,9075780000000.00,India
Brand B,1/25/2026,INR,Online Store,,2026-01-25 13:25:27+00:00,2026-01-25 13:25:29+00:00,911680000000000.00,#5131,India,India,India,Rajasthan,Kuchaman City,,8.00E+12,Lehenga,"New-vid-eoss, Women-10k-Shipping",,M,85000,9095000,85000,1,0,,,,85000,,1,1,0,,Returning,954748300000000.00,India
